codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,titulo_ficha,url_busqueda,url_ficha,codigo_buscado,product_id,ficha_anio,imagenes_posibles,imagen_producto
41013,EXTREMO DE DIRECCION ROSCA MACHO,VOLKSWAGEN,GACEL,93>14,GOL QUANTUM SANTANA SAVEIRO,30 54 198 113,R 14X1.5 L 96mm,30 54 198 113,GOL QUANTUM SANTANA SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41013,https://tiper.com.ar/web/product-info.php?brand=412&model=403&product=1585,41013,,93>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1570109841-88359.png,https://tiper.com.ar/web/uploads/productos/1570109841-88359.png
41013,EXTREMO DE DIRECCION ROSCA MACHO,VOLKSWAGEN,CARAT,93>14,GOL QUANTUM SANTANA SAVEIRO,30 54 198 113,R 14X1.5 L 96mm,30 54 198 113,GOL QUANTUM SANTANA SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41013,https://tiper.com.ar/web/product-info.php?brand=413&model=403&product=1606,41013,,93>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1575915504-82490.png,https://tiper.com.ar/web/uploads/productos/1575915504-82490.png
41013,EXTREMO DE DIRECCION ROSCA MACHO,VOLKSWAGEN,QUANTUM,93>14,GOL QUANTUM SANTANA SAVEIRO,30 54 198 113,R 14X1.5 L 96mm,30 54 198 113,GOL QUANTUM SANTANA SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41013,https://tiper.com.ar/web/product-info.php?brand=414&model=403&product=1627,41013,,93>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/nophoto.jpg | https://tiper.com.ar/web/pics/tiper.png,
41013,EXTREMO DE DIRECCION ROSCA MACHO,VOLKSWAGEN,SANTANA,93>14,GOL QUANTUM SANTANA SAVEIRO,30 54 198 113,R 14X1.5 L 96mm,30 54 198 113,GOL QUANTUM SANTANA SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41013,https://tiper.com.ar/web/product-info.php?brand=415&model=403&product=1648,41013,,93>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1600342854-84585.png,https://tiper.com.ar/web/uploads/productos/1600342854-84585.png
41014,PRECAP,DODGE,DAKOTA 4X2,87>90,AMBOS LADOS,4 333 450,RLC 14X1.5 LT 310mm,4 333 450,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41014,https://tiper.com.ar/web/product-info.php?brand=152&model=147&product=454,41014,,87>90,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1558980966-30625.png,https://tiper.com.ar/web/uploads/productos/1558980966-30625.png
41015,EXTREMO DE DIRECCION,VOLKSWAGEN,GOL G1.G2.G3.G4.G5,83>06,CARAT QUANTUM SANTANA,811 419 812A,R 14X1.5 L 74mm,811 419 812A,CARAT QUANTUM SANTANA,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41015,https://tiper.com.ar/web/product-info.php?brand=409&model=403&product=1521,41015,,83>06,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/nophoto.jpg | https://tiper.com.ar/web/pics/tiper.png,
41015,EXTREMO DE DIRECCION LARGO 74mm,VOLKSWAGEN,SENDA,83>06,CARAT QUANTUM SANTANA,811 419 812A,R 14X1.5 L 74mm,811 419 812A,CARAT QUANTUM SANTANA,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41015,https://tiper.com.ar/web/product-info.php?brand=410&model=403&product=1542,41015,,83>06,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/nophoto.jpg | https://tiper.com.ar/web/pics/tiper.png,
41015,EXTREMO DE DIRECCION LARGO 74mm,VOLKSWAGEN,SAVEIRO,83>06,CARAT QUANTUM SANTANA,811 419 812A,R 14X1.5 L 74mm,811 419 812A,CARAT QUANTUM SANTANA,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41015,https://tiper.com.ar/web/product-info.php?brand=411&model=403&product=1563,41015,,83>06,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/nophoto.jpg | https://tiper.com.ar/web/pics/tiper.png,
41015,EXTREMO DE DIRECCION LARGO 74mm,VOLKSWAGEN,GACEL,83>06,CARAT QUANTUM SANTANA,811 419 812A,R 14X1.5 L 74mm,811 419 812A,CARAT QUANTUM SANTANA,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41015,https://tiper.com.ar/web/product-info.php?brand=412&model=403&product=1584,41015,,83>06,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1570109770-67929.png,https://tiper.com.ar/web/uploads/productos/1570109770-67929.png
41015,EXTREMO DE DIRECCION LARGO 74mm,VOLKSWAGEN,CARAT,83>06,CARAT QUANTUM SANTANA,811 419 812A,R 14X1.5 L 74mm,811 419 812A,CARAT QUANTUM SANTANA,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41015,https://tiper.com.ar/web/product-info.php?brand=413&model=403&product=1605,41015,,83>06,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1575915473-32664.png,https://tiper.com.ar/web/uploads/productos/1575915473-32664.png
41015,EXTREMO DE DIRECCION LARGO 74mm,VOLKSWAGEN,QUANTUM,83>06,CARAT QUANTUM SANTANA,811 419 812A,R 14X1.5 L 74mm,811 419 812A,CARAT QUANTUM SANTANA,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41015,https://tiper.com.ar/web/product-info.php?brand=414&model=403&product=1626,41015,,83>06,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/nophoto.jpg | https://tiper.com.ar/web/pics/tiper.png,
41015,EXTREMO DE DIRECCION LARGO 74mm,VOLKSWAGEN,SANTANA,83>06,CARAT QUANTUM SANTANA,811 419 812A,R 14X1.5 L 74mm,811 419 812A,CARAT QUANTUM SANTANA,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41015,https://tiper.com.ar/web/product-info.php?brand=415&model=403&product=1647,41015,,83>06,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/nophoto.jpg | https://tiper.com.ar/web/pics/tiper.png,
41016,EXTREMO DE DIRECCION,VOLKSWAGEN,GOL G1.G2.G3.G4.G5,83>14,GOL SAVEIRO C/CUÑA,30 74 198 121,R 14X1.5 L 61mm,30 74 198 121,GOL SAVEIRO C/CUÑA,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41016,https://tiper.com.ar/web/product-info.php?brand=409&model=403&product=1520,41016,,83>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1621618835-33624.jpg,https://tiper.com.ar/web/uploads/productos/1621618835-33624.jpg
41016,EXTREMO DE DIRECCION LARGO 61mm,VOLKSWAGEN,SENDA,83>14,GOL SAVEIRO,30 74 198 121,R 14X1.5 L 61mm,30 74 198 121,GOL SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41016,https://tiper.com.ar/web/product-info.php?brand=410&model=403&product=1541,41016,,83>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/nophoto.jpg | https://tiper.com.ar/web/pics/tiper.png,
41016,EXTREMO DE DIRECCION LARGO 61mm,VOLKSWAGEN,SAVEIRO,83>14,GOL SAVEIRO,30 74 198 121,R 14X1.5 L 61mm,30 74 198 121,GOL SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41016,https://tiper.com.ar/web/product-info.php?brand=411&model=403&product=1562,41016,,83>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/nophoto.jpg | https://tiper.com.ar/web/pics/tiper.png,
41016,EXTREMO DE DIRECCION LARGO 61mm,VOLKSWAGEN,GACEL,83>14,GOL SAVEIRO,30 74 198 121,R 14X1.5 L 61mm,30 74 198 121,GOL SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41016,https://tiper.com.ar/web/product-info.php?brand=412&model=403&product=1583,41016,,83>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1621618814-11663.jpg,https://tiper.com.ar/web/uploads/productos/1621618814-11663.jpg
41016,EXTREMO DE DIRECCION LARGO 61mm,VOLKSWAGEN,CARAT,83>14,GOL SAVEIRO,30 74 198 121,R 14X1.5 L 61mm,30 74 198 121,GOL SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41016,https://tiper.com.ar/web/product-info.php?brand=413&model=403&product=1604,41016,,83>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1575915447-65521.png,https://tiper.com.ar/web/uploads/productos/1575915447-65521.png
41016,EXTREMO DE DIRECCION LARGO 61mm,VOLKSWAGEN,QUANTUM,83>14,GOL SAVEIRO,30 74 198 121,R 14X1.5 L 61mm,30 74 198 121,GOL SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41016,https://tiper.com.ar/web/product-info.php?brand=414&model=403&product=1625,41016,,83>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1621618880-77701.jpg,https://tiper.com.ar/web/uploads/productos/1621618880-77701.jpg
41016,EXTREMO DE DIRECCION LARGO 61mm,VOLKSWAGEN,SANTANA,83>14,GOL SAVEIRO,30 74 198 121,R 14X1.5 L 61mm,30 74 198 121,GOL SAVEIRO,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41016,https://tiper.com.ar/web/product-info.php?brand=415&model=403&product=1646,41016,,83>14,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1600342792-84271.png,https://tiper.com.ar/web/uploads/productos/1600342792-84271.png
41017,PRECAP,CHRYSLER,NEON,01/…,AMBOS LADOS,ES3463,RLC 14X1.5 LT 327mm,ES3463,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41017,https://tiper.com.ar/web/product-info.php?brand=67&model=66&product=195,41017,,01/…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1558960107-55271.png,https://tiper.com.ar/web/uploads/productos/1558960107-55271.png
41017,PRECAP,DODGE,CARAVAN/GRAND CARAVAN,01>04,AMBOS LADOS,ES3463,RLC 14X1.5 LT 327mm,ES3463,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41017,https://tiper.com.ar/web/product-info.php?brand=150&model=147&product=449,41017,,01>04,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1558981558-16140.png,https://tiper.com.ar/web/uploads/productos/1558981558-16140.png
41018,PRECAP,SEAT,CORDOBA,91>02,MEC,1 91 419 821,RLC 14X1.5 LT 370mm,1 91 419 821,MEC,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41018,https://tiper.com.ar/web/product-info.php?brand=375&model=373&product=1341,41018,,91>02,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426858-68513.png,https://tiper.com.ar/web/uploads/productos/1569426858-68513.png
41018,PRECAP,SEAT,IBIZA,92>99,MEC,1 91 419 821,RLC 14X1.5 LT 370mm,1 91 419 821,MEC,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41018,https://tiper.com.ar/web/product-info.php?brand=376&model=373&product=1355,41018,,92>99,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569424091-24599.png,https://tiper.com.ar/web/uploads/productos/1569424091-24599.png
41018,PRECAP,SEAT,INCA,97>03,MEC,1 91 419 821,RLC 14X1.5 LT 370mm,1 91 419 821,MEC,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41018,https://tiper.com.ar/web/product-info.php?brand=377&model=373&product=1372,41018,,97>03,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569428066-45277.png,https://tiper.com.ar/web/uploads/productos/1569428066-45277.png
41018,PRECAP,SEAT,TOLEDO,97>99,AMBOS LADOS,1 91 419 821,RLC 14X1.5 LT 370mm,1 91 419 821,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=41018,https://tiper.com.ar/web/product-info.php?brand=379&model=373&product=1394,41018,,97>99,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569429382-21707.png,https://tiper.com.ar/web/uploads/productos/1569429382-21707.png
