fuente,codigo,producto,familia,marca,modelo,anio,info,oem,imagen_producto,url_ficha,aplicacion_dayco,tipo_dayco,dimension,motor,kw,hp,posicion,abs,ficha_oem,ficha_info
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C16 3950,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C16 3950,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C16 3950 VETRATO,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C16 3950 VETRATO,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C16 FURGÃO 3450,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C16 FURGÃO 3450,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C16 FURGÃO 3750,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C16 FURGÃO 3750,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C16 GRAN FURGONE 3300,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C16 GRAN FURGONE 3300,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C16 GRAN FURGONE 3950,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C16 GRAN FURGONE 3950,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,6PK1755,Correa Poly-V,CORREA POLY-V,IVECO,DAILY 55C17,2007,Motor: 16V F1C | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1755,Auxiliar,POLY-V,,16V F1C,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C17,2016-2019,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C17,2016-2019,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C17 GRAN FURGONE,2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C17 GRAN FURGONE,2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C17 MAXI FURGONE,2012-2015,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C17 MAXI FURGONE,2012-2015,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 55C17 MINIBUS,2012-2017,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 55C17 MINIBUS,2012-2017,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 65-170,2020,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 65-170,2020,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,6PK1755,Correa Poly-V,CORREA POLY-V,IVECO,DAILY 65-170,2020,Motor: 16V F1C | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1755,Auxiliar,POLY-V,,16V F1C,130,177,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 70-170,2020,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 70-170,2020,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,6PK1842,Correa Poly-V,CORREA POLY-V,IVECO,DAILY 70-170,2020,Motor: 16V F1C | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1842,Auxiliar,POLY-V,,16V F1C,130,177,,,,
DAYCO,4PK1050,Correa Poly-V,CORREA POLY-V,IVECO,DAILY 70.13,2006,Motor: ELETRONICO | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/4PK.jpg,https://www.dayco.com/la-es/catalog/?search=4PK1050,Auxiliar,POLY-V,,ELETRONICO,92,126,,,,
DAYCO,6PK1050,Correa Poly-V,CORREA POLY-V,IVECO,DAILY 70.13,2006,Motor: ELETRONICO | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1050,Auxiliar,POLY-V,,ELETRONICO,92,126,,,,
DAYCO,7903,Tensor genérico,TENSOR,IVECO,DAILY 70C16,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/7903.jpg,https://www.dayco.com/la-es/catalog/?search=7903,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,APV1150,Tensor auxiliar,TENSOR,IVECO,DAILY 70C16,2007-2012,Motor: 16V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/APV1150.jpg,https://www.dayco.com/la-es/catalog/?search=APV1150,Auxiliar,TENSIONER&PULLEY,,16V,130,177,,,,
DAYCO,6PK1755,Correa Poly-V,CORREA POLY-V,IVECO,DAILY 70C16,2007-2012,Motor: 16V F1C | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/6PK.jpg,https://www.dayco.com/la-es/catalog/?search=6PK1755,Auxiliar,POLY-V,,16V F1C,130,177,,,,
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,2005 -> 2008,Versión: 1.6 | Motor: AVU/BSF | Combustible: NAFTA | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,AVU/BSF,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.6 | Motor: AVU/BSF | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,2006 -> 2008,Versión: 1.6 | Motor: AVU/BSF | Combustible: NAFTA | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,AVU/BSF,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.6 | Motor: AVU/BSF | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,2008 -> 2015,Versión: 1.6 | Motor: AVU/BSF/BSE | Combustible: NAFTA | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,AVU/BSF/BSE,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.6 | Motor: AVU/BSF/BSE | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,1997 -> 2001,Versión: 1.9 TDI | Motor: ALH | Combustible: DIESEL | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,ALH,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.9 TDI | Motor: ALH | Combustible: DIESEL | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,2000 -> 2001,Versión: 1.8 | Motor: AGN | Combustible: NAFTA | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,AGN,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.8 | Motor: AGN | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,2000 -> 2004,Versión: 1.6 | Motor: AKL | Combustible: NAFTA | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,AKL,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.6 | Motor: AKL | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,2000 -> 2005,Versión: 1.8 T | Motor: AUM | Combustible: NAFTA | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,AUM,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.8 T | Motor: AUM | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,2000 -> 2004,Versión: 1.8 T (180 CV) | Motor: APP | Combustible: NAFTA | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,APP,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.8 T (180 CV) | Motor: APP | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,2000 -> 2005,Versión: 1.9 TDI | Motor: ASV | Combustible: DIESEL | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,ASV,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.9 TDI | Motor: ASV | Combustible: DIESEL | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,1997 -> 2001,Versión: 1.8 | Motor: APG | Combustible: NAFTA | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,APG,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.8 | Motor: APG | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1013,Rodamiento de rueda,RODAMIENTO,AUDI,A3,1997 -> 2001,Versión: 1.8 T | Motor: AQA | Combustible: NAFTA | SKF I: VKBA 3456 | SKF II: BAF-4104 BBX | Ubicación: TRASERO,VKBA 3456 | BAF-4104 BBX,,https://www.dayco.com/la-es/catalog/?search=KWD1013,Rueda,WHEEL BEARING KIT,,AQA,,,TRASERO,,VKBA 3456 | BAF-4104 BBX,Versión: 1.8 T | Motor: AQA | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1001,Rodamiento de rueda,RODAMIENTO,AUDI,A3,3-2005 -> 6-2008,Versión: 1.6 | Motor: AVU/BSF | Combustible: NAFTA | SKF I: VKBA3643 | SKF II: VKBA 3643 | Ubicación: DELANTERO | ABS: C/ABS,VKBA3643 | VKBA 3643,,https://www.dayco.com/la-es/catalog/?search=KWD1001,Rueda,WHEEL BEARING KIT,,AVU/BSF,,,DELANTERO,C/ABS,VKBA3643 | VKBA 3643,Versión: 1.6 | Motor: AVU/BSF | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1001,Rodamiento de rueda,RODAMIENTO,AUDI,A3,7-2008 -> 4-2015,Versión: 1.8 TFSI | Motor: BFB/CDAA | Combustible: NAFTA | SKF I: VKBA3643 | SKF II: VKBA 3643 | Ubicación: DELANTERO | ABS: C/ABS,VKBA3643 | VKBA 3643,,https://www.dayco.com/la-es/catalog/?search=KWD1001,Rueda,WHEEL BEARING KIT,,BFB/CDAA,,,DELANTERO,C/ABS,VKBA3643 | VKBA 3643,Versión: 1.8 TFSI | Motor: BFB/CDAA | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1001,Rodamiento de rueda,RODAMIENTO,AUDI,A3,7-2008 -> 4-2015,Versión: 2.0 TDI | Motor: BKD/CBA | Combustible: DIESEL | SKF I: VKBA3643 | SKF II: VKBA 3643 | Ubicación: DELANTERO | ABS: C/ABS,VKBA3643 | VKBA 3643,,https://www.dayco.com/la-es/catalog/?search=KWD1001,Rueda,WHEEL BEARING KIT,,BKD/CBA,,,DELANTERO,C/ABS,VKBA3643 | VKBA 3643,Versión: 2.0 TDI | Motor: BKD/CBA | Combustible: DIESEL | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1001,Rodamiento de rueda,RODAMIENTO,AUDI,A3,11-2013 -> 4-2015,Versión: 1.8 TFSI 180CV | Motor: EA888 CJSA | Combustible: NAFTA | SKF I: VKBA3643 | SKF II: VKBA 3643 | Ubicación: DELANTERO | ABS: C/ABS,VKBA3643 | VKBA 3643,,https://www.dayco.com/la-es/catalog/?search=KWD1001,Rueda,WHEEL BEARING KIT,,EA888 CJSA,,,DELANTERO,C/ABS,VKBA3643 | VKBA 3643,Versión: 1.8 TFSI 180CV | Motor: EA888 CJSA | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1001,Rodamiento de rueda,RODAMIENTO,AUDI,A3,11-2013 -> 4-2015,Versión: 2.0 TDI 143CV | Motor: CRFA | Combustible: DIESEL | SKF I: VKBA3643 | SKF II: VKBA 3643 | Ubicación: DELANTERO | ABS: C/ABS,VKBA3643 | VKBA 3643,,https://www.dayco.com/la-es/catalog/?search=KWD1001,Rueda,WHEEL BEARING KIT,,CRFA,,,DELANTERO,C/ABS,VKBA3643 | VKBA 3643,Versión: 2.0 TDI 143CV | Motor: CRFA | Combustible: DIESEL | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1072,Rodamiento de rueda,RODAMIENTO,CHEVROLET,AGILE,9-2009 -> 10-2021,Versión: 1.4 8V | Motor: X14YX | Combustible: NAFTA | SKF I: BAHB-636114 | SKF II: BAHB 636114 B/VK210 | Ubicación: DELANTERO | ABS: C/ABS,BAHB-636114 | BAHB 636114 B/VK210,,https://www.dayco.com/la-es/catalog/?search=KWD1072,Rueda,WHEEL BEARING KIT,,X14YX,,,DELANTERO,C/ABS,BAHB-636114 | BAHB 636114 B/VK210,Versión: 1.4 8V | Motor: X14YX | Combustible: NAFTA | Ubicación: DELANTERO | ABS: C/ABS
DAYCO,KWD1134,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,1996 -> 1998,Versión: 1.7 TDI | Motor: X17DT | Combustible: DIESEL | SKF I: VKBA3410 | SKF II: BAHB 636096 A/ VKBC 20029 | Ubicación: DELANTERO,VKBA3410 | BAHB 636096 A/ VKBC 20029,,https://www.dayco.com/la-es/catalog/?search=KWD1134,Rueda,WHEEL BEARING KIT,,X17DT,,,DELANTERO,,VKBA3410 | BAHB 636096 A/ VKBC 20029,Versión: 1.7 TDI | Motor: X17DT | Combustible: DIESEL | Ubicación: DELANTERO
DAYCO,KWD1105,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,1999 -> 2003,Versión: 2.0 TD | Motor: X20DTL | Combustible: DIESEL | SKF I: BAR-0029 D/VK108 | Ubicación: TRASERO,BAR-0029 D/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1105,Rueda,WHEEL BEARING KIT,,X20DTL,,,TRASERO,,BAR-0029 D/VK108,Versión: 2.0 TD | Motor: X20DTL | Combustible: DIESEL | Ubicación: TRASERO
DAYCO,KWD1105,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,2002 -> 2012,Versión: 2.0 8V | Motor: C20SE | Combustible: NAFTA | SKF I: BAR-0029 D/VK108 | Ubicación: TRASERO,BAR-0029 D/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1105,Rueda,WHEEL BEARING KIT,,C20SE,,,TRASERO,,BAR-0029 D/VK108,Versión: 2.0 8V | Motor: C20SE | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1105,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,1998 -> 2001,Versión: 2.0 8V | Motor: C20NE | Combustible: NAFTA | SKF I: BAR-0029 D/VK108 | Ubicación: TRASERO,BAR-0029 D/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1105,Rueda,WHEEL BEARING KIT,,C20NE,,,TRASERO,,BAR-0029 D/VK108,Versión: 2.0 8V | Motor: C20NE | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1105,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,2000 -> 2003,Versión: 1.8 8V | Motor: X18XE1 | Combustible: NAFTA | SKF I: BAR-0029 D/VK108 | Ubicación: TRASERO,BAR-0029 D/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1105,Rueda,WHEEL BEARING KIT,,X18XE1,,,TRASERO,,BAR-0029 D/VK108,Versión: 1.8 8V | Motor: X18XE1 | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1105,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,2005 -> 2010,Versión: 2.4 16V | Motor: X24SE | Combustible: NAFTA | SKF I: BAR-0029 D/VK108 | Ubicación: TRASERO,BAR-0029 D/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1105,Rueda,WHEEL BEARING KIT,,X24SE,,,TRASERO,,BAR-0029 D/VK108,Versión: 2.4 16V | Motor: X24SE | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1105,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,2002 -> 2008,Versión: 2.0 TD 16V | Motor: Y20DTH | Combustible: DIESEL | SKF I: BAR-0029 D/VK108 | Ubicación: TRASERO,BAR-0029 D/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1105,Rueda,WHEEL BEARING KIT,,Y20DTH,,,TRASERO,,BAR-0029 D/VK108,Versión: 2.0 TD 16V | Motor: Y20DTH | Combustible: DIESEL | Ubicación: TRASERO
DAYCO,KWD1105,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,1998 -> 2003,Versión: 2.0 TD 16V | Motor: Y20DTH | Combustible: DIESEL | SKF I: BAR-0029 D/VK108 | Ubicación: TRASERO,BAR-0029 D/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1105,Rueda,WHEEL BEARING KIT,,Y20DTH,,,TRASERO,,BAR-0029 D/VK108,Versión: 2.0 TD 16V | Motor: Y20DTH | Combustible: DIESEL | Ubicación: TRASERO
DAYCO,KWD1105,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,2002 -> 2003,Versión: 2.0 16V | Motor: C20SEL | Combustible: NAFTA | SKF I: BAR-0029 D/VK108 | Ubicación: TRASERO,BAR-0029 D/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1105,Rueda,WHEEL BEARING KIT,,C20SEL,,,TRASERO,,BAR-0029 D/VK108,Versión: 2.0 16V | Motor: C20SEL | Combustible: NAFTA | Ubicación: TRASERO
DAYCO,KWD1105,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,1996 -> 1998,Versión: 1.7 TDI | Motor: X17DT | Combustible: DIESEL | SKF I: BAR-0029 D/VK108 | Ubicación: TRASERO,BAR-0029 D/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1105,Rueda,WHEEL BEARING KIT,,X17DT,,,TRASERO,,BAR-0029 D/VK108,Versión: 1.7 TDI | Motor: X17DT | Combustible: DIESEL | Ubicación: TRASERO
DAYCO,KWD1141,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,2002 -> 2008,Versión: 2.0 TD 16V | Motor: Y20DTH | Combustible: DIESEL | SKF I: VKBC 3530 | SKF II: BAR-0050 AC/VK108 | Ubicación: DEL/TRAS,VKBC 3530 | BAR-0050 AC/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1141,Rueda,WHEEL BEARING KIT,,Y20DTH,,,DEL/TRAS,,VKBC 3530 | BAR-0050 AC/VK108,Versión: 2.0 TD 16V | Motor: Y20DTH | Combustible: DIESEL | Ubicación: DEL/TRAS
DAYCO,KWD1141,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,1998 -> 2003,Versión: 2.0 TD 16V | Motor: Y20DTH | Combustible: DIESEL | SKF I: VKBC 3530 | SKF II: BAR-0050 AC/VK108 | Ubicación: DEL/TRAS,VKBC 3530 | BAR-0050 AC/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1141,Rueda,WHEEL BEARING KIT,,Y20DTH,,,DEL/TRAS,,VKBC 3530 | BAR-0050 AC/VK108,Versión: 2.0 TD 16V | Motor: Y20DTH | Combustible: DIESEL | Ubicación: DEL/TRAS
DAYCO,KWD1141,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,2002 -> 2003,Versión: 2.0 16V | Motor: C20SEL | Combustible: NAFTA | SKF I: VKBC 3530 | SKF II: BAR-0050 AC/VK108 | Ubicación: DEL/TRAS,VKBC 3530 | BAR-0050 AC/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1141,Rueda,WHEEL BEARING KIT,,C20SEL,,,DEL/TRAS,,VKBC 3530 | BAR-0050 AC/VK108,Versión: 2.0 16V | Motor: C20SEL | Combustible: NAFTA | Ubicación: DEL/TRAS
DAYCO,KWD1141,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,2005 -> 2010,Versión: 2.4 16V | Motor: X24SE | Combustible: NAFTA | SKF I: VKBC 3530 | SKF II: BAR-0050 AC/VK108 | Ubicación: DEL/TRAS,VKBC 3530 | BAR-0050 AC/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1141,Rueda,WHEEL BEARING KIT,,X24SE,,,DEL/TRAS,,VKBC 3530 | BAR-0050 AC/VK108,Versión: 2.4 16V | Motor: X24SE | Combustible: NAFTA | Ubicación: DEL/TRAS
DAYCO,KWD1141,Rodamiento de rueda,RODAMIENTO,CHEVROLET,ASTRA,2002 -> 2012,Versión: 2.0 8V | Motor: C20SE | Combustible: NAFTA | SKF I: VKBC 3530 | SKF II: BAR-0050 AC/VK108 | Ubicación: DEL/TRAS,VKBC 3530 | BAR-0050 AC/VK108,,https://www.dayco.com/la-es/catalog/?search=KWD1141,Rueda,WHEEL BEARING KIT,,C20SE,,,DEL/TRAS,,VKBC 3530 | BAR-0050 AC/VK108,Versión: 2.0 8V | Motor: C20SE | Combustible: NAFTA | Ubicación: DEL/TRAS
