codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,boca_chica,boca_grande,largo,posicion,lado,dimensiones
10060,FUELLE,RENAULT,R11 / R9,85>97,FUELLE TRANSMISIÓN RENAULT R9 (85-97) - R11 (85-95),7701348568,,,,https://serratsrl.com.ar/wp-content/uploads/2024/05/10060escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10060/,SERRAT,Código: 10060,TRANSMISIÓN,29,92,130,RUEDA,IZQ/DER,29 x 92 x 130
10080,FUELLE,RENAULT,R11 / R9,85>97,FUELLE TRANSMISIÓN RENAULT R9 (85-97) - R11 (85-95),7701462101,,,,https://serratsrl.com.ar/wp-content/uploads/2024/05/10080-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10080/,SERRAT,Código: 10080,TRANSMISIÓN,30,84,106,CAJA,IZQ/DER,30 x 84 x 106
10100,FUELLE,RENAULT,CLIO / EXPRESS / KANGOO / LAGUNA / MEGANE / MEGANE II / R11 / R19 / R9 / SCENIC / TWINGO,85>97,FUELLE TRANSMISIÓN RENAULT R9 (85-97) - R11 (85-95) - R19 (88-00) - CLIO ( 91-99) - LAGUNA (93-02) - EXPRESS (91-03) KANGOO (99-07) - MEGANE I/II (97-09) - SCENIC (98-02) - TWINGO (94-03),7701468575,,,,https://serratsrl.com.ar/wp-content/uploads/2024/05/TRANSMISION_10100-1-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10100/,SERRAT,Código: 10100,TRANSMISIÓN,29,92,81,CAJA,IZQ,29 x 92 x 81
10101,FUELLE,RENAULT,CLIO / EXPRESS / KANGOO / LAGUNA / MEGANE / MEGANE II / R11 / R19 / R9 / SCENIC / TWINGO,85>97,FUELLE TRANSMISIÓN RENAULT R9 (85-97) - R11 (85-95) - R19 (88-00) - CLIO ( 91-99) - EXPRESS (91-03) - LAGUNA (93-02) - KANGOO (99-07) - MEGANE I/II (97-09) - SCENIC (98-02) KANGOO (99-07) - MEGANE I/II (97-09) - SCENIC (98-02) - TWINGO (94-03)- TWINGO (94-03) - | (CON REFUERZO METALICO),7701468575,,,,https://serratsrl.com.ar/wp-content/uploads/2024/05/TRANSMISION_10100-1-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-10101/,SERRAT,Código: 10101,TRANSMISIÓN,29,92,81,CAJA,IZQ,29 x 92 x 81
10102,FUELLE,RENAULT,CLIO II / KANGOO II / LAGUNA II / MASTER / MEGANE III / SCENIC II,93>02,FUELLE TRANSMISIÓN RENAULT CLIO II (00...) - KANGOO II (08…) - LAGUNA II (93-02) - MASTER ( 99-12) - MEGANE III (10…) - SCENIC II (02-12),77014466083,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/TRANSMISION_10102-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10102/,SERRAT,Código: 10102,TRANSMISIÓN,43,89,85,CAJA,IZQ,43 x 89 x 85
10103,FUELLE,RENAULT,CLIO II / KANGOO II / LAGUNA II / MASTER / MEGANE III / SCENIC II,93>02,FUELLE TRANSMISIÓN RENAULT CLIO II (00...) - KANGOO II (08…) - LAGUNA II (93-02) - MASTER ( 99-12) MEGANE III (10... ) - SCENIC II (02-12)- MEGANE III (10…) - | (CON REFUERZO METALICO ),RO: 77014466083,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/TRANSMISION_10103-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10103/,SERRAT,Código: 10103,TRANSMISIÓN,43,89,85,CAJA,IZQ,43 x 89 x 85
10130,FUELLE,RENAULT,4L / R12 / R4 / R6,61>84,FUELLE TRANSMISIÓN RENAULT R4 - 4L - R6 (61-84) - (CON CRUCETAS) - R6 (CON HOMOCINETICA) - (82-92) - R12 CON TRICETA 4 VEL.(...81) - R12 (CON HOMOCINETICA) 4 VEL. (82-86),RO: 77010-00986,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10130-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10130/,SERRAT,Código: 10130,TRANSMISIÓN,60,60,131,CAJA,IZQ,60 x 60 x 131
10140,FUELLE,RENAULT,CLIO / EXPRESS / KANGOO / R12 / R19 / TWINGO,88>00,FUELLE TRANSMISIÓN RENAULT R12 CON TRICETA 4 VEL. (...81) - R19 (88-00) - CLIO (91-00) - EXPRESS (91-02) - KANGOO (98-02) - TWINGO (94-03) | | Lado / Posición : | Caja Der.,RO: 7701450617,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10140-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10140/,SERRAT,Código: 10140,TRANSMISIÓN,19,85,120,DERECHO,DER,19 x 85 x 120
10150,FUELLE,RENAULT,R12,,FUELLE TRANSMISIÓN RENAULT R12 (CON TRICETA) 4 VEL. (...81),7701200694,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10150-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10150/,SERRAT,Código: 10150,TRANSMISIÓN,24,79,120,RUEDA,IZQ/DER,24 x 79 x 120
10170,FUELLE,RENAULT,R12,,FUELLE TRANSMISIÓN RENAULT R12 (CON TRICETA) 4 VEL. (...81),7701463766,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10170-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10170/,SERRAT,Código: 10170,TRANSMISIÓN,22,83,138,RUEDA,IZQ/DER,22 x 83 x 138
10190,FUELLE,RENAULT,R11 / R12 / R18 / R6 / R9,82>92,FUELLE TRANSMISIÓN RENAULT R6 (CON HOMOCINETICA) (82-92) - R9 (85-97) - R11 (85-95) R12 CON HOMOCINETICA 4 VEL. (82-86) - R12 (CON HOMOCINETICA) 5 VEL. (87-95) - R18 (…93),7701200922,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10190-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10190/,SERRAT,Código: 10190,TRANSMISIÓN,22,79,121,RUEDA,IZQ/DER,22 x 79 x 121
10205,FUELLE,RENAULT,R11 / R12 / R9,85>97,FUELLE TRANSMISIÓN RENAULT R9 (85-97) - R11 (85-95) - R12 (CON HOMOCINETICA) 5 VEL. (87-95),7701202350,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10205-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10205/,SERRAT,Código: 10205,TRANSMISIÓN,30,66,122,CAJA,IZQ/DER,30 x 66 x 122
10207,FUELLE,RENAULT,R12,87>95,FUELLE TRANSMISIÓN RENAULT R12 (CON TRICETA) 4 VEL. (...81) - R12 (CON HOMOCINETICA) 5 VEL. (87-95),7701202350,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10205-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10207/,SERRAT,Código: 10207,TRANSMISIÓN,24,86,125,CAJA,IZQ/DER,24 x 86 x 125
10220,FUELLE,RENAULT,R18,,FUELLE TRANSMISIÓN RENAULT R18 (…95),7701021452,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10220-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10220/,SERRAT,Codigo: 10220,TRANSMISIÓN,24,85,125,RUEDA,IZQ/DER,24 x 85 x 125
10240,FUELLE,MERCEDEZ BENZ / RENAULT,MB180 / R18 / R21 / TRAFIC,86>97,FUELLE TRANSMISIÓN RENAULT R18 (…95) - R21 (86-97) - TRAFIC 1.4 (…89) - TRAFIC 2.0 (…89) - TRAFIC 2.0 (90-03) / MERCEDEZ BENZ MB180,7701464758,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10240-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10240/,SERRAT,Código: 10240,TRANSMISIÓN,23,75,120,CAJA,IZQ/DER,23 x 75 x 120
10242,FUELLE,RENAULT,R18 / TRAFIC,90>03,FUELLE TRANSMISIÓN RENAULT R18 (...95) - TRAFIC 2.0 (90-03),7701463586,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10242-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10242/,SERRAT,Código: 10242,TRANSMISIÓN,33,79,122,CAJA,IZQ/DER,33 x 79 x 122
10295,FUELLE,CHEVROLET / FIAT / RENAULT,ASTRA / FUEGO / KADETT / MAREA / R18 / TEMPRA / TIPO / TRAFIC / VECTRA,91>97,FUELLE TRANSMISIÓN CHEVROLET ASTRA (96...) - KADETT (91-97) - VECTRA (94…) / FIAT TEMPRA (93-97) - TIPO (92-98) - MAREA (98-07) / RENAULT R18 (…95) - FUEGO (80-95) - TRAFFIC 2.0 (90-03),7701464775 / 90125491,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10295-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10295/,SERRAT,Código: 10295,TRANSMISIÓN,23,86,82,RUEDA,IZQ/DER,23 x 86 x 82
10297,FUELLE,FORD / RENAULT / VOLKSWAGEN,ESCORT / GALAXY / GOL / GOL COUNTRY / GOLF / KA / ORION / POINTER / POLO / QUANTUM / R21 / SANTANA / SAVEIRO / VOYAGE,96>03,FUELLE TRANSMISIÓN FORD ESCORT (96-03) GALAXY (92-96) - KA (97-14) - ORION (93-97) / RENAULT R21 (86-97) / V.W - GOL (91...) - GOL CONTRY (97-11) - GOLF (94-99) - POINTER (94-97) - POLO (96-97) - QUANTUN (91-00) - SANTANA (03-07) - SAVEIRO (96…) - VOYAGE (04…),7701035088/ 337498203 / 547407285,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10297-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10297/,SERRAT,Código: 10297,TRANSMISIÓN,21,85,85,RUEDA,IZQ/DER,21 x 85 x 85
10300,FUELLE,RENAULT,TRAFIC,,FUELLE TRANSMISIÓN RENAULT TRAFIC 2.0 (...89),7701201810,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10300-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10300/,SERRAT,Código: 10300,TRANSMISIÓN,25,95,134,RUEDA,IZQ/DER,25 x 95 x 134
10320,FUELLE,RENAULT,TRAFIC,,FUELLE TRANSMISIÓN RENAULT TRAFIC 1.4 (...89),AG6313300185,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10320-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10320/,SERRAT,Código: 10320,TRANSMISIÓN,23,86,128,RUEDA,IZQ/DER,23 x 86 x 128
10322,FUELLE,MERCEDEZ BENZ,MB180,,FUELLE TRANSMISIÓN MERCEDES BENZ MB 180 (TODOS LOS MODELOS),AG6313300185,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10322-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10322/,SERRAT,Código: 10322,TRANSMISIÓN,23,86,128,RUEDA,IZQ/DER,23 x 86 x 128
10331,FUELLE,RENAULT,CLIO II / KANGOO II / LOGAN I/II / SANDERO I/II / SYMBOL,08>,FUELLE TRANSMISIÓN RENAULT KANGOON II (08…) - SANDERO I/II (08…) - SYMBOL (07…) - LOGAN I/II(07…) - CLIO II (00…) - | (CON LOBULOS),7701471522,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10331-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10331/,SERRAT,Código: 10331,TRANSMISIÓN,20,71,80,CAJA,DER,20 x 71 x 80
10332,FUELLE,RENAULT,R21 / TRAFIC,86>97,FUELLE TRANSMISIÓN RENAULT R21 (86-97) - TRAFIC 1.4 (…89) - | (CON LOBULOS),7701466122,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10332-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10332/,SERRAT,Código: 10332,TRANSMISIÓN,22,77,118,CAJA,DER,22 x 77 x 118
10335,FUELLE,RENAULT,CLIO / EXPRESS / KANGOO / R19 / TWINGO,88>00,FUELLE TRANSMISIÓN RENAULT R19 (88-00) - CLIO (91-00) - EXPRESS (91-03) - KANGOO (99-07) - TWINGO (94-03),7701034800,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10335-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10335/,SERRAT,Código: 10335,TRANSMISIÓN,27,88,130,RUEDA,IZQ/DER,27 x 88 x 130
10336,FUELLE,NISSAN / RENAULT,CLIO II / EXPRESS / KANGOO II / KANGOO III / LOGAN I/II / SANDERO I/II / SCENIC II / SENTRA / SYMBOL / TIIDA,91>03,FUELLE TRANSMISIÓN RENAULT CLIO II (00…) - LOGAN I/II (07…) - SANDERO I/II (08…) - SYMBOL (07…) - EXPRESS (91-03) - KANGOO II/III (08…) - MEGANE III (10... ) - SCENIC II (02-12) / NISSAN SENTRA ( 91…) - TIIDA (07-14),7701469021,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10336-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10336/,SERRAT,Código: 10336,TRANSMISIÓN,25,80,125,RUEDA,IZQ/DER,25 x 80 x 125
10337,FUELLE,PEUGEOT / RENAULT,308 / CLIO II / EXPRESS / KANGOO II / KANGOO III / MEGANE III / SCENIC II,91>03,FUELLE TRANSMISIÓN RENAULT CLIO II (00…) - EXPRESS (91-03) - KANGOO II/III (08…) - MEGANE III (10…) - SCENIC II (02-12) / PEUGEOT 308 (09…),7701469416,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10337-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10337/,SERRAT,Código: 10337,TRANSMISIÓN,35,80,125,RUEDA,IZQ/DER,35 x 80 x 125
10339,FUELLE,RENAULT,CLIO II / EXPRESS / KANGOO II / KANGOO III / LAGUNA II / MEGANE III / SCENIC / SCENIC II,91>03,FUELLE TRANSMISIÓN RENAULT CLIO II (00…) - EXPRESS (91-03) - KANGOO II/III (08…) - LAGUNA II (03-08) - MEGANE III (10…) - SCENIC (98-02) - SCENIC II (02-12 ) - | (CON LOBULOS),7701471522,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10339-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10339/,SERRAT,Código: 10339,TRANSMISIÓN,26,78,110,CAJA,DER,26 x 78 x 110
10341,FUELLE,RENAULT,CLIO / CLIO II / EXPRESS / KANGOO II / LAGUNA II / MEGANE II / MEGANE III / SCENIC / SCENIC II,91>99,FUELLE TRANSMISIÓN RENAULT CLIO (91-99) - CLIO II (00…) - EXPRESS (91-03) - KANGOO II (08…) - LAGUNA II (03-08) - MEGANE II (00-09) - MEGANE III (10…) - SCENIC (98-02) - SCENIC II (02-12 ),7701466349,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10341-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10341/,SERRAT,Código: 10341,TRANSMISIÓN,26,78,110,CAJA,DER,26 x 78 x 110
10400,FUELLE,CITROËN / FIAT,128 / REGATTA / VISA,,FUELLE TRANSMISIÓN CITROEN VISA (TODOS LOS MODELOS ) / FIAT 128 (...85) - REGATTA (…92),7509702,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10400-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10400/,SERRAT,Código: 10400,TRANSMISIÓN,21,70,101,RUEDA,IZQ/DER,21 x 70 x 101
10420,FUELLE,FIAT,128 / 147 / DUNA / FIORINO / TIPO / UNO,86>91,FUELLE TRANSMISIÓN FIAT 128 (86-91) - 147 (81-97) - DUNA (87-01) - FIORINO (87…) - TIPO (92-98) - UNO (87...) - (TODOS LOS MODELOS ),7642776,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10420-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10420/,SERRAT,Código: 10420,TRANSMISIÓN,21,75,84,RUEDA,IZQ/DER,21 x 75 x 84
10421,FUELLE,FIAT,MOBI / PALIO / SIENA / STRADA,97>,FUELLE TRANSMISIÓN FIAT PALIO (97...) - SIENA (97…) - STRADA (99…) - MOBI EASY (14…),7725071,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10421-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10421/,SERRAT,Código: 10421,TRANSMISIÓN,24,83,89,RUEDA,IZQ/DER,24 x 83 x 89
10440,FUELLE,FIAT,REGATTA / TEMPRA / TIPO,93>96,FUELLE TRANSMISIÓN FIAT REGATTA (93-96) - TEMPRA (92-98) - TIPO (92-98),4315444,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10440-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10440/,SERRAT,Código: 10440,TRANSMISIÓN,26,63,89,CAJA,IZQ/DER,26 x 63 x 89
10455,FUELLE,FIAT,REGATTA,93>96,FUELLE TRANSMISIÓN FIAT REGATTA (93-96),5947167,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/TRANSMISION_10455-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10455/,SERRAT,Código: 10455,TRANSMISIÓN,25,78,81,RUEDA,IZQ/DER,25 x 78 x 81
10490,FUELLE,FIAT,128 / 147 / DUNA / FIORINO / UNO,86>91,FUELLE TRANSMISIÓN FIAT 128 (86-91) - 147 (81-97) - DUNA (87-95) - FIORINO (87…) - UNO (…92) - | (PARA BRIDA),7689505,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10490-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10490/,SERRAT,Código: 10490,TRANSMISIÓN,30,74,91,CAJA,IZQ/DER,30 x 74 x 91
10492,FUELLE,FIAT,ARGO / CRONOS / DUNA / FIORINO / MOBI / PALIO / SIENA / TIPO / UNO,95>01,FUELLE TRANSMISIÓN FIAT DUNA (95-01) - FIORINO (87...) - PALIO (97…) - SIENA (97…) - TIPO (92-98) - UNO (93…) -ARGO (17…) - CRONOS (17… ) - MOBI (10…) - | (PARA ABRAZADERA),7625541,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10492-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10492/,SERRAT,Código: 10492,TRANSMISIÓN,28,82,90,CAJA,IZQ/DER,28 x 82 x 90
10494,FUELLE,FIAT / PEUGEOT,BOXER / DUCATO,92>96,FUELLE TRANSMISIÓN FIAT DUCATO (92-96) / PEUGEOT BOXER (95-06),329342 / 95569342,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10494-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10494/,SERRAT,Código: 10494,TRANSMISIÓN,25,97,143,RUEDA,IZQ/DER,25 x 97 x 143
10496,FUELLE,FIAT / PEUGEOT,BOXER / DUCATO,92>96,FUELLE TRANSMISIÓN FIAT DUCATO (92-96) / PEUGEOT BOXER (95-06),328749 / 95569341,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10496-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10496/,SERRAT,Código: 10496,TRANSMISIÓN,22,99,100,CAJA,IZQ/DER,22 x 99 x 100
10500,FUELLE,FORD / VOLKSWAGEN,CARAT / GACEL / GALAXY / GOL / GOL COUNTRY / SAVEIRO / SENDA / VOYAGE,90>92,FUELLE TRANSMISIÓN FORD GALAXY (…91) / V.W. CARAT (90-92) - GACEL (85-94) - GOL (91…) - GOL CONTRY (97-11) - VOYAGE (08…) - SAVEIRO (90-95) - SENDA (89-97),ZBA407285 / 377407285,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10500-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10500/,SERRAT,Código: 10500,TRANSMISIÓN,22,80,83,RUEDA,IZQ/DER,22 x 80 x 83
10520,FUELLE,FORD / RENAULT / SEAT / VOLKSWAGEN,CARAT / ESCORT / GACEL / GALAXY / GOL / GOL COUNTRY / R18 / SAVEIRO / SENDA / VARIO / VOYAGE,96>03,FUELLE TRANSMISIÓN FORD ESCORT (96-03) - GALAXY (...91) / RENAULT R18 (…93) / SEAT VARIO (99…) / V.W. CARAT (90-92) - GACEL (85-94) GOL (91…) - VOYAGE ( 08…) - GOL COUNTRY (97…) - SAVEIRO (90-95) - SENDA (89-96),ZBA407361 / 7701034903,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10520-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10520/,SERRAT,Código: 10520,TRANSMISIÓN,21,57,80,CAJA,IZQ/DER,21 x 57 x 80
10540,FUELLE,FIAT / FORD / VOLKSWAGEN,GALAXY / KOMBI / MAREA / REGATTA / STRADA / TEMPRA,93>94,FUELLE TRANSMISIÓN FIAT REGATTA (93-94) - TEMPRA (92-98) - MAREA (98-07) - STRADA (99..) / FORD GALAXY (…91) / V.W. KOMBI (73-13),43307029 /803407283B / 3015012171,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10540-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10540/,SERRAT,Código: 10540,TRANSMISIÓN,25,63,98,CAJA,IZQ/DER,25 x 63 x 98
10568,FUELLE,AUDI / FORD / SEAT / VOLKSWAGEN,A3 / A4 / BORA / CADDY / CORDOBA / ESCORT / GALAXY / GOL / GOL COUNTRY / GOLF / IBIZA / INCA / ORION / PASSAT / POINTER / POLO / QUANTUM / SANTANA / SAVEIRO / TIGUAN / TOLEDO / VOYAGE,92>97,FUELLE TRANSMISIÓN FORD ESCORT (...03) - GALAXY (92-97) - ORION (93-97) / SEAT IBIZA (95-11) - TOLEDO (94-10) INCA (98-13) - CORDOBA (95-10) / V.W. CADDY (98-09) - PASSAT (95...) - GOL (91…) - GOL COUNTRY (97-11) - GOLF (94...) - POINTER (94-97 ) - BORA (00-14) - POLO (96-10) - QUANTUM (91-00) - SANTANA ( 03-07) - SAVEIRO (96...) - VOYAGE (04…) - TIGUAN (08...) / AUDI A3- A4,1K0498201 / 337498201,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10568-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10568/,SERRAT,Código: 10568,TRANSMISIÓN,24,58,104,CAJA,IZQ/DER,24 x 58 x 104
10572,FUELLE,SEAT / VOLKSWAGEN,CADDY / CORDOBA / CROSSFOX / FOX / GOLF / IBIZA / INCA / POINTER / POLO / SURAN / TOLEDO,95>11,FUELLE TRANSMISIÓN SEAT IBIZA (95-11) - TOLEDO (94-10) - INCA (98-13) - CORDOBA (95-10) / V.W. CADDY (98-09) - FOX - CROSSFOX - SURAN (04…) - GOLF (94...) - POINTER (94-97) - POLO (96-10),191498202A,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10572-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10572/,SERRAT,Código: 10572,TRANSMISIÓN,40,62,104,CAJA,IZQ/DER,40 x 62 x 104
10600,FUELLE,FORD,SIERRA,,FUELLE TRANSMISIÓN FORD SIERRA 1.6 (...92),6101700,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10600-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10600/,SERRAT,Código: 10600,TRANSMISIÓN,19,51,74,RUEDA,IZQ/DER,19 x 51 x 74
10620,FUELLE,FORD,SIERRA,,FUELLE TRANSMISIÓN FORD SIERRA 2.3 (...94),6127557,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10620-escala-reducida-2.jpg,https://serratsrl.com.ar/producto/codigo-10620/,SERRAT,Código: 10620,TRANSMISIÓN,25,59,80,RUEDA,IZQ/DER,25 x 59 x 80
10640,FUELLE,FORD,COURRIER / ESCORT / FIESTA,97>,FUELLE TRANSMISIÓN FORD COURRIER (97...) - ESCORT (…03) - FIESTA (94...),77TT3A331FA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10640-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10640/,SERRAT,Código: 10640,TRANSMISIÓN,23,80,103,RUEDA,IZQ/DER,23 x 80 x 103
10641,FUELLE,FIAT / FORD / JEEP / RENAULT / TOYOTA / VOLKSWAGEN,500 / ARGO / CLIO / CLIO II / CRONOS / DOBLO / ECOSPORT / ETIOS / FOCUS / IDEA / KANGOO / KANGOO II / KANGOO III / LINEA / NIVUS / PUNTO / QUBO / RAV4 / RENEGADE / S-MAX / STILO / STRADA / T-CROSS / TORO,99>12,FUELLE TRANSMISIÓN FORD ECOSPORT (03...) - FOCUS (99-12) - S MAX (06-15) / FIAT DOBLO (10..) - IDEA (05…) - LINEA ( 08…) - PUNTO (07…) - STILO (03-11) - 500 (12…) - ARGO (17…) - CRONOS (18…) - STRADA (99...) - TORO (11...) - QUBO (08...) / RENAULT CLIO MIO 1.2 (13…) - KANGOO II/III (08…) / TOYOTA ETIOS (13…) - RAV4 (94...) / VW. NIVUS (20...) - T-CROSS (20...) / JEEP RENEGADE,XS4J4A084BA / 7701467125 / 044270D338,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10641-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10641/,SERRAT,Código: 10641,TRANSMISIÓN,23,82,107,RUEDA,IZQ/DER,23 x 82 x 107
10642,FUELLE,FIAT / FORD,500 / ECOSPORT / FOCUS / S-MAX,99>12,FUELLE TRANSMISIÓN FORD ECOSPORT (02...) - FOCUS (99-12) - S MAX (06-15) / FIAT - 500 (12…) - | (CON LOBULOS),XS4J4A084GA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10642-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10642/,SERRAT,Código: 10642,TRANSMISIÓN,23,75,89,CAJA,IZQ/DER,23 x 75 x 89
10643,FUELLE,FORD,ECOSPORT / FOCUS / S-MAX,99>12,FUELLE TRANSMISIÓN FORD ECOSPORT (02…) - FOCUS (99-12) - S MAX (06-15),XS4J4A084AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10643-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10643/,SERRAT,Código: 10643,TRANSMISIÓN,32,82,107,RUEDA,IZQ/DER,32 x 82 x 107
10644,FUELLE,FORD,ECOSPORT / FOCUS / S-MAX,99>12,FUELLE TRANSMISIÓN FORD ECOSPORT (02…) - FOCUS (99-12) - S MAX (06-15) - | (CON LOBULOS),XS4J4A084GB,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10644-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10644/,SERRAT,Código: 10644,TRANSMISIÓN,28,75,89,CAJA,IZQ/DER,28 x 75 x 89
10645,FUELLE,FORD / HYUNDAI,RANGER / SANTA FE / TUCSON,96>12,FUELLE TRANSMISIÓN FORD RANGER (96-12) / HYUNDAI SANTA FE (01…) - TUCSON (05…),F87A3A331A,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/TRANSMISION_10645-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10645/,SERRAT,Código: 10645,TRANSMISIÓN,28,91,126,RUEDA,IZQ/DER,28 x 91 x 126
10646,FUELLE,FORD,RANGER,96>12,FUELLE TRANSMISIÓN FORD RANGER (96-12) - | (CON LOBULOS),F87A3A331AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/TRANSMISION_10646-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-10646/,SERRAT,Código: 10646,TRANSMISIÓN,28,92,126,CAJA,IZQ/DER,28 x 92 x 126
10660,FUELLE,FORD,COURRIER / FIESTA / KA,97>11,FUELLE TRANSMISIÓN FORD COURRIER (97-11) - FIESTA (94-99) - KA (97 -14),6028724,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/10660-20660-scaled.jpg,https://serratsrl.com.ar/producto/codigo-10660/,SERRAT,Código: 10660,TRANSMISIÓN,20,69,100,RUEDA,IZQ/DER,20 x 69 x 100
