codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente
7524,BUJE,FORD,RANGER,,TRAS | elastico parte ford ranger ext 35 | buje elastico trasero parte trasera ford ranger ext 35,F65A-5781-BA,,F65A-5781-BA,BUJE | TRAS | buje elastico trasero parte trasera ford ranger ext 35,https://www.tamarit.com.ar/image/productos/997524.jpg,https://www.tamarit.com.ar/image/productos/997524.jpg,VTH
7525,BUJE,FORD,RANGER,,TRAS | elastico p/del ranger 46. | buje elastico tras.p/del ranger 46.,F474-5781-DA,,F474-5781-DA,BUJE | TRAS | buje elastico tras.p/del ranger 46.,https://www.tamarit.com.ar/image/productos/997525.jpg,https://www.tamarit.com.ar/image/productos/997525.jpg,VTH
7526,BUJE,FORD,RANGER,,TRAS | elastico parte ford ranger ext 33 | buje elastico trasero parte trasera ford ranger ext 33,F2UA-5K890-AA,,F2UA-5K890-AA,BUJE | TRAS | buje elastico trasero parte trasera ford ranger ext 33,https://www.tamarit.com.ar/image/productos/997526.jpg,https://www.tamarit.com.ar/image/productos/997526.jpg,VTH
7527,BUJE,FORD,RANGER,,DEL | elastico parte ford ranger ext 42 | buje elastico trasero parte delantera ford ranger ext 42,F2UA-5737-CA,,F2UA-5737-CA,BUJE | DEL | buje elastico trasero parte delantera ford ranger ext 42,https://www.tamarit.com.ar/image/productos/997527.jpg,https://www.tamarit.com.ar/image/productos/997527.jpg,VTH
8200,JUEGO,FORD,RANGER,,de bujes tren del. ford ranger 10 piezas(27mm) 5585x2 + 5586x2 + 5597x4 + 5599-27x2 | juego de bujes tren del. ford ranger 10 piezas(27mm) 5585x2 + 5586x2 + 5597x4 + 5599-27x2,C-,,C-,JUEGO | juego de bujes tren del. ford ranger 10 piezas(27mm) 5585x2 + 5586x2 + 5597x4 + 5599-27x2,https://www.tamarit.com.ar/image/productos/998200-117.jpg,https://www.tamarit.com.ar/image/productos/998200-117.jpg,VTH
8503,B,FORD,RANGER,1999,buje pivot (diametro 16mm) redondo ford ranger 4x2 ../1999 | B buje pivot (diametro 16mm) redondo ford ranger 4x2 ../1999,E3TZ-3B-177,,E3TZ-3B-177,B | B buje pivot (diametro 16mm) redondo ford ranger 4x2 ../1999,https://www.tamarit.com.ar/image/productos/998503.jpg,https://www.tamarit.com.ar/image/productos/998503.jpg,VTH
8846,SOPORTE,FORD,RANGER,,de caja ford ranger 4x2 y 4x4 - f100 4x4 88/97 (caja mazda) y motor maxion | soporte de caja ford ranger 4x2 y 4x4 - f100 4x4 88/97 (caja mazda) y motor maxion,1L556D091AB,,1L556D091AB,SOPORTE | soporte de caja ford ranger 4x2 y 4x4 - f100 4x4 88/97 (caja mazda) y motor maxion,https://www.tamarit.com.ar/image/productos/998846.jpg,https://www.tamarit.com.ar/image/productos/998846.jpg,VTH
8847,SOPORTE DE MOTOR,FORD,RANGER,,lado dderecho ford ranger diesel 2.5 | soporte de motor lado dderecho ford ranger diesel 2.5,6L556038AA,,6L556038AA,SOPORTE DE MOTOR | soporte de motor lado dderecho ford ranger diesel 2.5,https://www.tamarit.com.ar/image/productos/998847.jpg,https://www.tamarit.com.ar/image/productos/998847.jpg,VTH
8848,SOPORTE DE MOTOR,FORD,RANGER,,lado izquierdo ford ranger diesel 2.5 | soporte de motor lado izquierdo ford ranger diesel 2.5,6L556032AA,,6L556032AA,SOPORTE DE MOTOR | soporte de motor lado izquierdo ford ranger diesel 2.5,https://www.tamarit.com.ar/image/productos/998848.jpg,https://www.tamarit.com.ar/image/productos/998848.jpg,VTH
9136,BUJE DE BARRA ESTABILIZADORA,FORD,RANGER,2000,TRAS | ford ranger 2000/... | buje barra estabilizadora trasero ford ranger 2000/...,E77A4A037AA,,E77A4A037AA,BUJE DE BARRA ESTABILIZADORA | TRAS | buje barra estabilizadora trasero ford ranger 2000/...,https://www.tamarit.com.ar/image/productos/999136.jpg,https://www.tamarit.com.ar/image/productos/999136.jpg,VTH
1247,BIELETA,FORD,RANGER-2012/..,2012,DEL | IZQ | ford ranger 2012/.. | bieleta delantera izquierda ford ranger 2012/..,AB313053CA,,AB313053CA,BIELETA | DEL | IZQ | bieleta delantera izquierda ford ranger 2012/..,https://www.tamarit.com.ar/image/productos/991247.jpg,https://www.tamarit.com.ar/image/productos/991247.jpg,VTH
1248,BIELETA,FORD,RANGER-2012/..,2012,DEL | DER | ford ranger 2012/.. | bieleta delantera derecha ford ranger 2012/..,AB313052CA,,AB313052CA,BIELETA | DEL | DER | bieleta delantera derecha ford ranger 2012/..,https://www.tamarit.com.ar/image/productos/991248.jpg,https://www.tamarit.com.ar/image/productos/991248.jpg,VTH
7595,BUJE DE PARRILLA,FORD,RANGER-2012/..,2012,3068/BB buje parrilla superior nueva ford ranger-2012/.. | /3068/BB buje parrilla superior nueva ford ranger-2012/..,AB31,,AB31,BUJE DE PARRILLA | /3068/BB buje parrilla superior nueva ford ranger-2012/..,https://www.tamarit.com.ar/image/productos/997595.jpg,https://www.tamarit.com.ar/image/productos/997595.jpg,VTH
7597,BUJE DE PARRILLA,FORD,RANGER-2012/..,2012,DEL | 3A493/BB buje parrilla inferior suspension ford ranger 2012/.. | /3A493/BB buje parrilla inferior suspension delantera ford ranger 2012/..,AB31,,AB31,BUJE DE PARRILLA | DEL | /3A493/BB buje parrilla inferior suspension delantera ford ranger 2012/..,https://www.tamarit.com.ar/image/productos/997597.jpg,https://www.tamarit.com.ar/image/productos/997597.jpg,VTH
7598,BUJE DE PARRILLA,FORD,RANGER-2012/..,2012,DEL | 3069/AB buje parrilla inferior ford ranger 2012/.. (con chaveta) | /3069/AB buje parrilla delantera inferior ford ranger 2012/.. (con chaveta),AB31,,AB31,BUJE DE PARRILLA | DEL | /3069/AB buje parrilla delantera inferior ford ranger 2012/.. (con chaveta),https://www.tamarit.com.ar/image/productos/997598.jpg,https://www.tamarit.com.ar/image/productos/997598.jpg,VTH
7599,/5484/BB,FORD,RANGER-2012/..,2012,"DEL | buje barra est ford ranger 2012/.. diametro 28,50mm. | /5484/BB buje barra est delantera ford ranger 2012/.. diametro 28,50mm.",AB31,,AB31,"/5484/BB | DEL | /5484/BB buje barra est delantera ford ranger 2012/.. diametro 28,50mm.",https://www.tamarit.com.ar/image/productos/997599.jpg,https://www.tamarit.com.ar/image/productos/997599.jpg,VTH
8200,OEM,FORD,RANGER-2012/..,2012,. juego de bujes tren del. nueva ford ranger-2012/.. (10 piezas) 7595 x 4 + 7597 x 2 + 7599 x 2 + 7598 x 2.. | OEM . juego de bujes tren del. nueva ford ranger-2012/.. (10 piezas) 7595 x 4 + 7597 x 2 + 7599 x 2 + 7598 x 2..,,188,,OEM | OEM . juego de bujes tren del. nueva ford ranger-2012/.. (10 piezas) 7595 x 4 + 7597 x 2 + 7599 x 2 + 7598 x 2..,https://www.tamarit.com.ar/image/productos/998200-188.jpg,https://www.tamarit.com.ar/image/productos/998200-188.jpg,VTH
8837,6B032,FORD,RANGER-2012/..,2012,AF soporte de motor izquierdo ford ranger 4x2 diesel 2012/.. | 6B032 AF soporte de motor izquierdo ford ranger 4x2 diesel 2012/..,AB39,,AB39,6B032 | 6B032 AF soporte de motor izquierdo ford ranger 4x2 diesel 2012/..,https://www.tamarit.com.ar/image/productos/998837.jpg,https://www.tamarit.com.ar/image/productos/998837.jpg,VTH
8838,AF,FORD,RANGER-2012/..,2012,soporte de motor derecho ford ranger 4x2 diesel 2012/.. | AF soporte de motor derecho ford ranger 4x2 diesel 2012/..,AB39,,AB39,AF | AF soporte de motor derecho ford ranger 4x2 diesel 2012/..,https://www.tamarit.com.ar/image/productos/998838.jpg,https://www.tamarit.com.ar/image/productos/998838.jpg,VTH
8839,7E373,FORD,RANGER-2012/..,2012,HE soporte de caja manual ford ranger 4x2 diesel 2012/.. | 7E373 HE soporte de caja manual ford ranger 4x2 diesel 2012/..,AB39,,AB39,7E373 | 7E373 HE soporte de caja manual ford ranger 4x2 diesel 2012/..,https://www.tamarit.com.ar/image/productos/998839.jpg,https://www.tamarit.com.ar/image/productos/998839.jpg,VTH
8858,/5415AC,FORD,RANGER-2012/..,2012,DEL | apoyo espiral inferior ford ranger 2012/.. | /5415AC apoyo espiral delantero inferior ford ranger 2012/..,AB31,,AB31,/5415AC | DEL | /5415AC apoyo espiral delantero inferior ford ranger 2012/..,https://www.tamarit.com.ar/image/productos/998858.jpg,https://www.tamarit.com.ar/image/productos/998858.jpg,VTH
9009,OEM,FORD,RANGER-2012/..,2012,DEL | . buje amortiguador ford ranger 2012/.. (para corven 64155g) alojamiento amort. 42.10 mm | OEM . buje amortiguador delantero ford ranger 2012/.. (para corven 64155g) alojamiento amort. 42.10 mm,,42,,OEM | DEL | OEM . buje amortiguador delantero ford ranger 2012/.. (para corven 64155g) alojamiento amort. 42.10 mm,https://www.tamarit.com.ar/image/productos/999009-42.jpg,https://www.tamarit.com.ar/image/productos/999009-42.jpg,VTH
9073,BUJE,FORD,RANGER-2012/..,2012 2016,TRAS | elastico ranger 2012/2016 | buje elastico trasero ranger 2012/2016,AB315B714AC,,AB315B714AC,BUJE | TRAS | buje elastico trasero ranger 2012/2016,https://www.tamarit.com.ar/image/productos/999073.jpg,https://www.tamarit.com.ar/image/productos/999073.jpg,VTH
9074,BUJE,FORD,RANGER-2012/..,2012 2016,TRAS | elastico largo ford ranger 2012/2016 | buje elastico trasero largo ford ranger 2012/2016,AB315719AC,,AB315719AC,BUJE | TRAS | buje elastico trasero largo ford ranger 2012/2016,https://www.tamarit.com.ar/image/productos/999074.jpg,https://www.tamarit.com.ar/image/productos/999074.jpg,VTH
9075,BUJE,FORD,RANGER-2012/..,2012 2016,TRAS | elastico corto ford ranger 2012/2016 | buje elastico trasero corto ford ranger 2012/2016,AB315719BC,,AB315719BC,BUJE | TRAS | buje elastico trasero corto ford ranger 2012/2016,https://www.tamarit.com.ar/image/productos/999075.jpg,https://www.tamarit.com.ar/image/productos/999075.jpg,VTH
9610,FUELLE,FORD,RANGER-2012/..,2013,IZQ | caja direccion termoplastico y derecho ford ranger 2013/.. | fuelle caja direccion termoplastico izq y derecho ford ranger 2013/..,AB31-3F891-AA,,AB31-3F891-AA,FUELLE | IZQ | fuelle caja direccion termoplastico izq y derecho ford ranger 2013/..,https://www.tamarit.com.ar/image/productos/999610.jpg,https://www.tamarit.com.ar/image/productos/999610.jpg,VTH
5505,MANCHON,FORD,SIERRA,,de cardan taunus / sierra opcional ford transit | manchon de cardan taunus / sierra opcional ford transit,72664684BA,,72664684BA,MANCHON | manchon de cardan taunus / sierra opcional ford transit,https://www.tamarit.com.ar/image/productos/995505.jpg,https://www.tamarit.com.ar/image/productos/995505.jpg,VTH
5522,BUJE,FORD,SIERRA,,tensor sierra s/plastico | buje tensor sierra s/plastico,83BB5493A,,83BB5493A,BUJE | buje tensor sierra s/plastico,https://www.tamarit.com.ar/image/productos/995522.jpg,https://www.tamarit.com.ar/image/productos/995522.jpg,VTH
5525,BUJE,FORD,SIERRA,,tensor sierra c/plastico (2 piezas) 5522x1 + 5524x1 | buje tensor sierra c/plastico (2 piezas) 5522x1 + 5524x1,83BB5493AD,,83BB5493AD,BUJE | buje tensor sierra c/plastico (2 piezas) 5522x1 + 5524x1,https://www.tamarit.com.ar/image/productos/995525.jpg,https://www.tamarit.com.ar/image/productos/995525.jpg,VTH
5526,ARANDELA,FORD,SIERRA,,plastica buje tensor ford sierra alto | arandela plastica buje tensor ford sierra alto,83BB5M499AA,,83BB5M499AA,ARANDELA | arandela plastica buje tensor ford sierra alto,https://www.tamarit.com.ar/image/productos/995526.jpg,https://www.tamarit.com.ar/image/productos/995526.jpg,VTH
5527,BUJE DE BARRA ESTABILIZADORA,FORD,SIERRA,,sierra diam. 25 mm | buje barra estabilizadora sierra diam. 25 mm,83BB5484BC,,83BB5484BC,BUJE DE BARRA ESTABILIZADORA | buje barra estabilizadora sierra diam. 25 mm,https://www.tamarit.com.ar/image/productos/995527.jpg,https://www.tamarit.com.ar/image/productos/995527.jpg,VTH
5529,BUJE DE BARRA ESTABILIZADORA,FORD,SIERRA,,sierra diam. 24 mm | buje barra estabilizadora sierra diam. 24 mm,83BB5484BC,,83BB5484BC,BUJE DE BARRA ESTABILIZADORA | buje barra estabilizadora sierra diam. 24 mm,https://www.tamarit.com.ar/image/productos/995529.jpg,https://www.tamarit.com.ar/image/productos/995529.jpg,VTH
5541,BUJE,FORD,SIERRA,,tensor sierra 88/... reforma sin arandelas | buje tensor sierra 88/... reforma sin arandelas,86BR5493A,,86BR5493A,BUJE | buje tensor sierra 88/... reforma sin arandelas,https://www.tamarit.com.ar/image/productos/995541.jpg,https://www.tamarit.com.ar/image/productos/995541.jpg,VTH
5544,BUJE,FORD,SIERRA,,tensor sierra 88/... reforma c/arandelas completo (1 pieza) 5541x1 | buje tensor sierra 88/... reforma c/arandelas completo (1 pieza) 5541x1,86BR5493A,,86BR5493A,BUJE | buje tensor sierra 88/... reforma c/arandelas completo (1 pieza) 5541x1,https://www.tamarit.com.ar/image/productos/995544.jpg,https://www.tamarit.com.ar/image/productos/995544.jpg,VTH
5552,CAZOLETA,FORD,SIERRA,,susp.del. ford escort/sierra 89/93 | cazoleta susp.del. ford escort/sierra 89/93,86AUBK132AA,,86AUBK132AA,CAZOLETA | cazoleta susp.del. ford escort/sierra 89/93,https://www.tamarit.com.ar/image/productos/995552.jpg,https://www.tamarit.com.ar/image/productos/995552.jpg,VTH
5557,BUJE,FORD,SIERRA,,brazo oscilante escort/sierra | buje brazo oscilante escort/sierra,77FB3063AE,,77FB3063AE,BUJE | buje brazo oscilante escort/sierra,https://www.tamarit.com.ar/image/productos/995557.jpg,https://www.tamarit.com.ar/image/productos/995557.jpg,VTH
9134,BUJE DE PARRILLA,FORD,SIERRA,,TRAS | buje exterior parrilla superior ford sierra | buje exterior parrilla superior trasera ford sierra,85BR5K653A,,85BR5K653A,BUJE DE PARRILLA | TRAS | buje exterior parrilla superior trasera ford sierra,https://www.tamarit.com.ar/image/productos/999134.jpg,https://www.tamarit.com.ar/image/productos/999134.jpg,VTH
9135,BUJE DE PARRILLA,FORD,SIERRA,,TRAS | buje interior parrilla superior ford sierra | buje interior parrilla superior trasera ford sierra,83BB5A638AA,,83BB5A638AA,BUJE DE PARRILLA | TRAS | buje interior parrilla superior trasera ford sierra,https://www.tamarit.com.ar/image/productos/999135.jpg,https://www.tamarit.com.ar/image/productos/999135.jpg,VTH
5505,MANCHON,FORD,TAUNUS,,de cardan taunus / sierra opcional ford transit | manchon de cardan taunus / sierra opcional ford transit,72664684BA,,72664684BA,MANCHON | manchon de cardan taunus / sierra opcional ford transit,https://www.tamarit.com.ar/image/productos/995505.jpg,https://www.tamarit.com.ar/image/productos/995505.jpg,VTH
5506,BUJE DE PARRILLA,FORD,TAUNUS,,superior taunus | buje parrilla superior taunus,74BR3068B,,74BR3068B,BUJE DE PARRILLA | buje parrilla superior taunus,https://www.tamarit.com.ar/image/productos/995506.jpg,https://www.tamarit.com.ar/image/productos/995506.jpg,VTH
5507,AISLADOR,FORD,TAUNUS,,de carroceria taunus bajo | aislador de carroceria taunus bajo,74BR5A103B,,74BR5A103B,AISLADOR | aislador de carroceria taunus bajo,https://www.tamarit.com.ar/image/productos/995507.jpg,https://www.tamarit.com.ar/image/productos/995507.jpg,VTH
5508,AISLADOR,FORD,TAUNUS,,de carroceria taunus alto | aislador de carroceria taunus alto,74BR5L021B,,74BR5L021B,AISLADOR | aislador de carroceria taunus alto,https://www.tamarit.com.ar/image/productos/995508.jpg,https://www.tamarit.com.ar/image/productos/995508.jpg,VTH
5509,BUJE EJE TRASERO,FORD,TAUNUS,,TRAS | suspension taunus tensor corto | buje suspension trasera taunus tensor corto,74BR5K789B,,74BR5K789B,BUJE EJE TRASERO | TRAS | buje suspension trasera taunus tensor corto,https://www.tamarit.com.ar/image/productos/995509.jpg,https://www.tamarit.com.ar/image/productos/995509.jpg,VTH
5510,BUJE EJE TRASERO,FORD,TAUNUS,,TRAS | suspension taunus tensor corto | buje suspension trasera taunus tensor corto,74BR5A638B,,74BR5A638B,BUJE EJE TRASERO | TRAS | buje suspension trasera taunus tensor corto,https://www.tamarit.com.ar/image/productos/995510.jpg,https://www.tamarit.com.ar/image/productos/995510.jpg,VTH
5512,BUJE EJE TRASERO,FORD,TAUNUS,,TRAS | suspension taunus tensor largo | buje suspension trasera taunus tensor largo,74BR5K790C,,74BR5K790C,BUJE EJE TRASERO | TRAS | buje suspension trasera taunus tensor largo,https://www.tamarit.com.ar/image/productos/995512.jpg,https://www.tamarit.com.ar/image/productos/995512.jpg,VTH
5513,BUJE EJE TRASERO,FORD,TAUNUS,,TRAS | suspension taunus tensor largo. | buje suspension trasera taunus tensor largo.,74BR5K792B,,74BR5K792B,BUJE EJE TRASERO | TRAS | buje suspension trasera taunus tensor largo.,https://www.tamarit.com.ar/image/productos/995513.jpg,https://www.tamarit.com.ar/image/productos/995513.jpg,VTH
5514,BUJE DE PARRILLA,FORD,TAUNUS,,inferior taunus | buje parrilla inferior taunus,74BR3069B,,74BR3069B,BUJE DE PARRILLA | buje parrilla inferior taunus,https://www.tamarit.com.ar/image/productos/995514.jpg,https://www.tamarit.com.ar/image/productos/995514.jpg,VTH
5518,BUJE,FORD,TAUNUS,,tensor taunus goma/caño s/ arandelas | buje tensor taunus goma/caño s/ arandelas,74BR3A187A,,74BR3A187A,BUJE | buje tensor taunus goma/caño s/ arandelas,https://www.tamarit.com.ar/image/productos/995518.jpg,https://www.tamarit.com.ar/image/productos/995518.jpg,VTH
5519,BUJE,FORD,TAUNUS,,tensor taunus completo c/arandelas (1 piezas) 5518x1 | buje tensor taunus completo c/arandelas (1 piezas) 5518x1,74BR3A187A,,74BR3A187A,BUJE | buje tensor taunus completo c/arandelas (1 piezas) 5518x1,https://www.tamarit.com.ar/image/productos/995519.jpg,https://www.tamarit.com.ar/image/productos/995519.jpg,VTH
5545,MANCHON,FORD,TAUNUS,,de direccion taunus poliuretano. | manchon de direccion taunus poliuretano.,74BR3A525A,,74BR3A525A,MANCHON | manchon de direccion taunus poliuretano.,https://www.tamarit.com.ar/image/productos/995545.jpg,https://www.tamarit.com.ar/image/productos/995545.jpg,VTH
5546,MANCHON,FORD,TAUNUS,,de direccion taunus poliuretano c/bulones | manchon de direccion taunus poliuretano c/bulones,74BR3A525A,,74BR3A525A,MANCHON | manchon de direccion taunus poliuretano c/bulones,https://www.tamarit.com.ar/image/productos/995546.jpg,https://www.tamarit.com.ar/image/productos/995546.jpg,VTH
5547,BUJE DE BARRA ESTABILIZADORA,FORD,TAUNUS,,taunus diam. 15 mm | buje barra estabilizadora taunus diam. 15 mm,74BR5484C,,74BR5484C,BUJE DE BARRA ESTABILIZADORA | buje barra estabilizadora taunus diam. 15 mm,https://www.tamarit.com.ar/image/productos/995547.jpg,https://www.tamarit.com.ar/image/productos/995547.jpg,VTH
5550,BUJE DE BARRA ESTABILIZADORA,FORD,TAUNUS,,taunus diam. 12 mm | buje barra estabilizadora taunus diam. 12 mm,74BR5484B,,74BR5484B,BUJE DE BARRA ESTABILIZADORA | buje barra estabilizadora taunus diam. 12 mm,https://www.tamarit.com.ar/image/productos/995550.jpg,https://www.tamarit.com.ar/image/productos/995550.jpg,VTH
8250,JUEGO,FORD,TAUNUS,,de bujes taunus 75/84 (22 piezas) 5502x8 + 5506x4 + 5507x2 + 5508x2 + 5514x2 + 5519x2 + 5547x2 | juego de bujes taunus 75/84 (22 piezas) 5502x8 + 5506x4 + 5507x2 + 5508x2 + 5514x2 + 5519x2 + 5547x2,C-,,C-,JUEGO | juego de bujes taunus 75/84 (22 piezas) 5502x8 + 5506x4 + 5507x2 + 5508x2 + 5514x2 + 5519x2 + 5547x2,https://www.tamarit.com.ar/image/productos/998250.jpg,https://www.tamarit.com.ar/image/productos/998250.jpg,VTH
5505,MANCHON,FORD,TRANSIT-1997/1999,,de cardan taunus / sierra opcional ford transit | manchon de cardan taunus / sierra opcional ford transit,72664684BA,,72664684BA,MANCHON | manchon de cardan taunus / sierra opcional ford transit,https://www.tamarit.com.ar/image/productos/995505.jpg,https://www.tamarit.com.ar/image/productos/995505.jpg,VTH
5561,BUJE DE BARRA ESTABILIZADORA,FORD,TRANSIT-1997/1999,,. del. transit int. nylon 6.0 | buje barra estab. del. transit int. nylon 6.0,92VB5484AA,,92VB5484AA,BUJE DE BARRA ESTABILIZADORA | buje barra estab. del. transit int. nylon 6.0,https://www.tamarit.com.ar/image/productos/995561.jpg,https://www.tamarit.com.ar/image/productos/995561.jpg,VTH
5563,BUJE DE PARRILLA,FORD,TRANSIT-1997/1999,,DEL | del. parte ford transit | buje parrilla del. parte delantera ford transit,92VB3432AA,,92VB3432AA,BUJE DE PARRILLA | DEL | buje parrilla del. parte delantera ford transit,https://www.tamarit.com.ar/image/productos/995563.jpg,https://www.tamarit.com.ar/image/productos/995563.jpg,VTH
5564,BUJE DE PARRILLA,FORD,TRANSIT-1997/1999,,TRAS | del. parte ford transit | buje parrilla del. parte trasera ford transit,92VB3069AA,,92VB3069AA,BUJE DE PARRILLA | TRAS | buje parrilla del. parte trasera ford transit,https://www.tamarit.com.ar/image/productos/995564.jpg,https://www.tamarit.com.ar/image/productos/995564.jpg,VTH
5565,BUJE DE PARRILLA,FORD,TRANSIT-1997/1999,,DEL | juego bujes parrilla . ford transit (2 piezas) 5563x1 + 5564x1 | juego bujes parrilla delant. ford transit (2 piezas) 5563x1 + 5564x1,B-,,B-,BUJE DE PARRILLA | DEL | juego bujes parrilla delant. ford transit (2 piezas) 5563x1 + 5564x1,https://www.tamarit.com.ar/image/productos/995565.jpg,https://www.tamarit.com.ar/image/productos/995565.jpg,VTH
7507,CAZOLETA,FORD,TRANSIT-1997/1999,,DEL | amortiguador ford transit | cazoleta amortiguador delantera ford transit,6675788,,6675788,CAZOLETA | DEL | cazoleta amortiguador delantera ford transit,https://www.tamarit.com.ar/image/productos/997507.jpg,https://www.tamarit.com.ar/image/productos/997507.jpg,VTH
8200,JUEGO,FORD,TRANSIT-1997/1999,1997 1999,DEL | de bujes suspension (6 piezas) ford transit 1997/1999 - 5561 x 2 + 5563 x 2 + 5564 x 2 | juego de bujes suspension delantera (6 piezas) ford transit 1997/1999 - 5561 x 2 + 5563 x 2 + 5564 x 2,C-,,C-,JUEGO | DEL | juego de bujes suspension delantera (6 piezas) ford transit 1997/1999 - 5561 x 2 + 5563 x 2 + 5564 x 2,https://www.tamarit.com.ar/image/productos/998200-167.jpg,https://www.tamarit.com.ar/image/productos/998200-167.jpg,VTH
7511,BUJE DE PARRILLA,FORD,TRANSIT-2000/..,2000,DEL | . parte ford transit 2000/... | buje parrilla delant. parte trasera ford transit 2000/...,YC-153A562-AE,,YC-153A562-AE,BUJE DE PARRILLA | DEL | buje parrilla delant. parte trasera ford transit 2000/...,https://www.tamarit.com.ar/image/productos/997511.jpg,https://www.tamarit.com.ar/image/productos/997511.jpg,VTH
7512,BUJE DE PARRILLA,FORD,TRANSIT-2000/..,2000,DEL | delan. parte ford transit 2000/... | buje parrilla delan. parte delantera ford transit 2000/...,YC-153069-AG,,YC-153069-AG,BUJE DE PARRILLA | DEL | buje parrilla delan. parte delantera ford transit 2000/...,https://www.tamarit.com.ar/image/productos/997512.jpg,https://www.tamarit.com.ar/image/productos/997512.jpg,VTH
7544,SOPORTE DE MOTOR,FORD,TRANSIT-2000/..,,hidraulico transit diesel lado derecho | soporte de motor hidraulico transit diesel lado derecho,95BV6038BF,,95BV6038BF,SOPORTE DE MOTOR | soporte de motor hidraulico transit diesel lado derecho,https://www.tamarit.com.ar/image/productos/997544.jpg,https://www.tamarit.com.ar/image/productos/997544.jpg,VTH
7545,SOPORTE DE MOTOR,FORD,TRANSIT-2000/..,,hidraulico transit diesel lado izquierdo | soporte de motor hidraulico transit diesel lado izquierdo,95BVB6B032BA,,95BVB6B032BA,SOPORTE DE MOTOR | soporte de motor hidraulico transit diesel lado izquierdo,https://www.tamarit.com.ar/image/productos/997545.jpg,https://www.tamarit.com.ar/image/productos/997545.jpg,VTH
7550,BUJE DE BARRA ESTABILIZADORA,FORD,TRANSIT-2000/..,2000,DEL | ..(poliuretano)ford transit 2000/.. diam 23mm p/barra 24 mm. | buje barra estab.delant.(poliuretano)ford transit 2000/.. diam 23mm p/barra 24 mm.,4041489,,4041489,BUJE DE BARRA ESTABILIZADORA | DEL | buje barra estab.delant.(poliuretano)ford transit 2000/.. diam 23mm p/barra 24 mm.,https://www.tamarit.com.ar/image/productos/997550.jpg,https://www.tamarit.com.ar/image/productos/997550.jpg,VTH
7585,CAZOLETA,FORD,TRANSIT-2000/..,,ford transit | cazoleta ford transit,4706416,,4706416,CAZOLETA | cazoleta ford transit,https://www.tamarit.com.ar/image/productos/997585.jpg,https://www.tamarit.com.ar/image/productos/997585.jpg,VTH
8200,JUEGO,FORD,TRANSIT-2000/..,2000,DEL | de bujes suspension (6 piezas) ford transit 2000/.. 7511 x 2 + 7512 x 2 + 7550 x 2 | juego de bujes suspension delantera (6 piezas) ford transit 2000/.. 7511 x 2 + 7512 x 2 + 7550 x 2,C-,,C-,JUEGO | DEL | juego de bujes suspension delantera (6 piezas) ford transit 2000/.. 7511 x 2 + 7512 x 2 + 7550 x 2,https://www.tamarit.com.ar/image/productos/998200-168.jpg,https://www.tamarit.com.ar/image/productos/998200-168.jpg,VTH
8867,CAZOLETA,FORD,TRANSIT-2007/..,,DEL | amortiguador ford transit 07/.. | cazoleta amortiguador delantera ford transit 07/..,6C1118183AB,,6C1118183AB,CAZOLETA | DEL | cazoleta amortiguador delantera ford transit 07/..,https://www.tamarit.com.ar/image/productos/998867.jpg,https://www.tamarit.com.ar/image/productos/998867.jpg,VTH
1284,DELANT.FOR,FORD,TRANSIT-2010/..,,DEL | bieleta ford transit 290 mm | DELANT.FOR bieleta delant.ford transit 290 mm,BIELETA,,BIELETA,DELANT.FOR | DEL | DELANT.FOR bieleta delant.ford transit 290 mm,https://www.tamarit.com.ar/image/productos/991284.jpg,https://www.tamarit.com.ar/image/productos/991284.jpg,VTH
7511,BUJE DE PARRILLA,FORD,TRANSIT-2010/..,2000,DEL | . parte ford transit 2000/... | buje parrilla delant. parte trasera ford transit 2000/...,YC-153A562-AE,,YC-153A562-AE,BUJE DE PARRILLA | DEL | buje parrilla delant. parte trasera ford transit 2000/...,https://www.tamarit.com.ar/image/productos/997511.jpg,https://www.tamarit.com.ar/image/productos/997511.jpg,VTH
7512,BUJE DE PARRILLA,FORD,TRANSIT-2010/..,2000,DEL | delan. parte ford transit 2000/... | buje parrilla delan. parte delantera ford transit 2000/...,YC-153069-AG,,YC-153069-AG,BUJE DE PARRILLA | DEL | buje parrilla delan. parte delantera ford transit 2000/...,https://www.tamarit.com.ar/image/productos/997512.jpg,https://www.tamarit.com.ar/image/productos/997512.jpg,VTH
8986,BUJE DE PARRILLA,HONDA,ACCORD-1992/1997,,DEL | superior honda civic 92/95 - accord 92/97 - rover 400 / 45 ( 51460-sv4-000 - 51460-sm4-a03 - 51460-sm1-a03 - 51455-sr3-004 - rbx 100780 ) | buje parrilla superior delantera honda civic 92/95 - accord 92/97 - rover 400 / 45 ( 51460-sv4-000 - 51460-sm4-a03 - 51460-sm1-a03 - 51455-sr3-004 - rbx 100780 ),51455SR3003,,51455SR3003,BUJE DE PARRILLA | DEL | buje parrilla superior delantera honda civic 92/95 - accord 92/97 - rover 400 / 45 ( 51460-sv4-000 - 51460-sm4-a03 - 51460-sm1-a03 - 51455-sr3-004 - rbx 100780 ),https://www.tamarit.com.ar/image/productos/998986.jpg,https://www.tamarit.com.ar/image/productos/998986.jpg,VTH
